age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
23,4,299291,9,0,12,4,4,1,0,0,40,39,0
31,6,262471,9,0,10,4,2,1,0,0,40,39,0
20,0,336760,11,4,0,1,4,0,0,0,25,39,0
25,4,327260,9,2,10,4,4,0,0,0,40,39,0
70,4,361115,9,0,0,3,4,0,0,0,40,39,0
21,5,126137,9,0,10,0,4,0,0,0,44,39,0
69,7,392635,9,4,14,0,3,1,0,0,40,39,0
30,4,307192,15,0,5,0,4,1,0,0,45,39,0
21,4,126941,11,2,6,3,4,0,0,0,22,39,0
24,4,327484,9,4,10,3,4,1,0,0,15,39,0
24,4,102729,9,2,10,3,4,1,0,0,24,39,0
24,4,130390,9,0,3,0,4,1,0,0,40,39,0
23,7,142968,9,0,14,4,4,1,0,0,40,39,0
28,4,205309,15,4,6,0,4,1,0,0,47,39,0
63,2,218389,15,2,10,4,4,1,14087,1174,50,39,1
47,4,161018,14,2,3,3,4,1,0,0,40,19,0
22,4,222711,9,2,0,1,4,0,0,0,40,39,0
41,4,110936,9,2,3,1,4,0,0,0,26,39,0
38,4,134297,15,2,5,0,4,1,0,0,50,39,0
48,6,147855,9,0,3,0,4,1,0,0,46,39,0
33,4,383315,11,2,14,1,4,0,0,0,20,39,0
32,4,112690,11,2,8,0,4,0,0,0,47,39,0
42,4,198731,6,2,4,1,4,0,0,0,72,39,1
69,2,395661,15,3,14,1,3,1,0,0,40,13,0
38,0,395836,15,4,12,0,4,0,0,0,40,39,0
63,4,120112,0,2,14,1,4,1,0,0,60,0,0
20,4,131021,11,4,1,3,4,0,0,0,40,39,0
20,4,257344,12,2,4,0,4,1,14090,0,51,39,1
25,5,258418,9,0,12,0,2,1,0,0,40,39,0
61,4,118378,11,2,6,3,4,0,0,2024,47,39,0
39,7,186601,9,6,0,4,2,1,0,0,40,5,0
22,4,59286,15,4,1,0,4,1,0,2057,40,29,0
47,4,156730,15,4,12,1,2,1,0,0,22,39,0
27,4,117113,15,4,8,3,4,0,0,2036,40,39,0
32,4,128451,0,4,13,1,1,0,0,0,70,27,0
42,4,60714,9,2,11,4,4,1,14090,0,50,39,1
39,6,176987,12,2,4,0,4,1,48482,0,49,39,1
57,4,189674,11,2,10,0,4,1,0,0,46,39,1
24,4,152155,15,4,1,1,4,0,0,0,20,39,0
54,2,176351,15,2,4,1,4,1,14090,0,50,39,1
68,2,375713,6,2,14,0,2,1,0,0,50,39,1
38,6,163595,15,2,10,0,4,1,0,0,50,39,1
38,3,224311,1,6,13,1,4,1,0,0,18,39,0
46,4,142767,15,4,5,0,4,1,0,0,40,39,0
67,7,427898,15,6,0,5,4,1,0,0,47,39,0
76,2,521098,15,2,10,0,4,1,14090,0,56,39,1
43,4,168522,15,2,4,1,4,1,0,0,40,39,0
38,4,49106,9,2,10,1,4,1,0,0,50,39,0
43,4,254455,11,2,12,4,4,1,0,0,40,39,0
21,5,70769,9,0,1,4,4,1,0,0,40,39,0
27,4,142275,11,4,1,4,4,0,0,0,20,39,0
32,4,478258,15,4,3,4,4,1,0,0,40,39,0
31,4,266964,11,0,10,4,4,0,0,0,40,39,0
21,4,406527,11,2,6,3,4,0,0,0,40,39,0
61,0,47907,15,4,10,5,2,1,0,0,40,39,0
26,4,184311,15,4,1,4,4,0,0,0,36,39,0
24,4,288460,11,2,12,0,4,1,0,0,40,39,0
26,4,177572,11,2,14,4,4,1,0,0,40,39,0
32,0,539407,15,4,12,0,4,1,0,0,50,39,0
33,6,102503,11,4,12,4,2,1,0,0,40,39,0
53,4,169015,11,4,6,0,4,0,0,1466,40,39,0
60,5,325021,15,4,12,5,4,1,0,0,37,39,0
20,4,170053,15,4,1,3,4,0,0,0,40,39,0
24,4,334255,0,4,8,3,4,0,0,0,16,39,0
26,4,119977,11,2,8,3,4,0,0,0,40,39,0
53,4,239536,11,2,3,3,4,0,0,0,40,39,0
37,4,161685,11,2,6,0,4,1,0,0,40,39,1
68,2,235247,15,4,10,0,4,1,0,1527,40,39,1
27,4,113616,11,4,3,1,4,1,0,0,25,39,0
26,4,140571,11,2,9,3,4,0,0,0,12,39,0
31,4,211575,11,4,12,3,2,0,0,0,40,39,0
28,4,152539,9,0,3,5,4,1,0,1940,40,5,0
25,6,114153,9,4,10,5,1,1,0,0,47,39,0
61,4,48347,11,2,8,3,4,1,0,0,40,39,0
32,4,322013,15,4,3,5,4,1,0,0,40,39,0
25,4,131031,11,4,8,2,4,1,0,0,40,39,0
53,4,136207,15,0,1,1,4,1,0,0,55,39,1
26,4,142704,11,2,1,1,4,0,0,0,23,35,0
52,8,238448,15,4,1,0,4,1,0,0,40,39,0
30,4,188562,11,2,12,0,4,1,0,0,40,39,0
61,4,132040,15,2,3,0,4,1,0,0,59,39,1
38,4,28902,11,2,4,0,4,1,0,0,56,39,1
52,4,191359,11,2,4,1,4,1,0,0,40,39,0
25,4,159875,11,2,12,4,4,1,0,0,40,39,0
21,4,111333,11,4,11,3,2,1,0,0,26,39,0
51,4,45797,0,6,11,3,4,0,0,0,29,39,0
18,4,304964,11,4,9,3,2,0,0,0,17,39,0
58,6,176272,9,2,12,0,4,1,0,0,46,39,0
38,4,178125,11,2,3,3,4,1,0,0,40,39,0
24,5,228153,9,0,9,4,4,0,0,0,40,29,0
33,4,139885,15,4,0,3,4,1,0,0,37,39,0
26,4,100192,15,0,1,0,4,1,0,0,47,8,0
74,0,99389,15,4,11,1,4,0,0,0,40,39,0
22,4,232971,2,4,3,3,4,0,0,0,14,39,0
31,5,198588,9,0,10,4,4,1,0,0,40,39,0
53,4,145942,11,4,1,4,4,0,0,0,40,39,0
23,4,96067,9,4,1,0,4,0,0,0,40,39,0
23,4,182962,11,2,3,3,4,1,0,0,40,39,0
61,6,273615,15,4,12,1,4,1,0,0,50,39,0
20,4,148528,11,4,9,4,4,0,0,0,36,39,0
43,0,46996,15,6,11,1,2,0,0,0,28,39,0
74,4,265341,4,2,10,0,4,1,0,0,40,39,0
53,4,222691,4,2,10,4,4,0,0,0,40,39,0
47,4,93628,0,0,1,1,4,0,0,0,20,39,0
18,4,234856,6,2,8,3,4,1,76019,0,18,39,0
20,4,132752,5,0,6,0,4,0,0,0,40,39,0
47,4,172414,14,4,9,4,4,0,0,0,35,27,0
61,4,182205,9,2,10,4,4,1,0,0,40,39,0
29,4,256797,9,2,12,0,2,1,0,0,37,39,0
43,4,169803,11,2,12,3,2,1,0,0,61,39,0
31,0,322139,15,4,12,4,2,1,0,1781,40,32,0
27,4,166910,9,2,3,0,4,1,0,0,40,39,1
43,5,235006,9,0,10,4,2,0,0,0,40,39,0
25,4,182775,11,2,12,0,4,1,0,0,37,39,0
30,7,191460,11,4,10,4,4,1,0,0,40,39,0
26,2,94629,9,0,14,0,2,1,0,0,47,39,0
33,4,108304,11,2,3,3,4,1,0,0,40,39,0
43,4,112133,11,4,10,1,4,1,0,0,40,39,0
31,0,106891,15,4,1,1,4,1,0,0,40,39,1
30,4,94396,0,2,6,1,4,0,0,0,24,27,0
37,4,231692,15,6,12,0,4,1,0,0,50,39,1
23,4,355401,11,4,10,4,4,0,0,0,40,39,0
48,4,157277,11,0,8,4,4,0,0,0,40,29,0
52,4,264253,11,2,3,3,4,0,0,0,40,39,0
25,4,102864,9,2,12,3,4,0,0,0,24,39,0
61,4,213114,12,0,10,3,4,1,0,0,40,39,1
26,4,93855,15,4,1,1,4,1,0,0,24,39,0
36,4,79700,11,4,8,0,4,0,0,0,40,39,0
38,2,173302,5,2,12,0,2,1,0,0,50,39,1
16,5,60515,9,0,10,0,4,1,0,0,47,39,0
52,4,116074,11,4,1,1,4,1,0,0,40,39,0
23,4,75841,9,4,1,1,2,1,0,0,50,39,0
61,4,185095,15,4,12,3,2,0,0,0,40,39,0
24,4,94433,15,0,12,3,2,0,0,0,40,39,0
25,7,155902,8,6,1,1,4,1,0,0,19,35,0
43,6,423398,15,2,1,0,4,1,0,0,40,39,0
33,4,107025,11,2,12,0,4,0,0,0,40,39,0
32,4,173007,11,4,12,3,2,0,0,0,18,39,0
43,4,190030,12,2,4,0,4,1,14090,0,49,39,1
37,4,84315,15,4,1,4,4,1,0,0,23,39,0
37,4,73769,11,2,12,0,4,0,0,0,46,39,1
72,4,236053,0,2,8,5,4,0,0,0,36,39,0
53,4,94665,11,2,10,1,4,1,14090,0,50,39,1
40,4,309495,11,2,12,1,4,1,0,0,40,39,0
27,5,195896,9,0,3,4,2,1,0,0,40,39,0
43,4,163476,12,2,4,0,4,1,14090,0,49,39,1
25,5,143562,9,0,3,0,4,0,0,0,40,39,0
60,4,187252,9,2,10,0,4,1,14090,0,43,39,1
23,4,33010,15,4,10,1,4,1,0,0,37,39,0
58,4,189601,15,2,14,0,4,1,0,0,47,39,0
28,5,206035,9,0,1,3,1,0,0,0,40,39,0
51,4,199545,9,0,10,0,4,1,0,1727,50,39,0
50,4,228628,15,4,1,1,4,0,0,0,21,39,0
58,4,260840,15,4,3,1,4,0,0,0,40,39,0
37,4,179611,11,2,6,0,4,0,0,0,40,39,0
26,4,325238,9,2,0,0,2,1,0,0,40,39,0
26,4,103661,0,2,12,5,4,1,0,0,21,39,0
47,4,148930,14,2,4,0,4,1,0,0,40,39,1
41,4,43366,11,4,8,0,4,0,0,0,50,39,0
23,4,243139,11,4,3,0,4,0,0,0,40,39,0
21,4,114048,9,2,12,0,4,1,0,0,50,39,0
31,4,211552,9,0,3,3,4,0,0,0,40,39,0
19,4,139218,11,4,3,3,2,0,0,6042,20,39,0
43,4,194250,9,4,3,0,4,1,0,0,40,39,1
22,5,135426,9,0,3,3,4,1,0,0,40,39,0
51,4,123205,0,4,1,4,4,0,0,0,36,39,0
17,4,112880,11,4,9,3,2,0,0,0,15,39,0
43,4,96103,15,6,7,1,4,1,0,0,50,39,0
23,4,134235,15,0,10,4,2,1,0,0,40,39,0
61,5,275939,15,4,12,0,2,1,0,0,40,5,0
48,4,189611,15,2,0,0,4,1,0,0,60,39,0
25,4,171491,9,2,14,0,4,1,0,0,40,39,0
20,4,67879,9,4,11,1,4,1,0,0,40,39,0
25,4,296850,9,4,12,0,4,1,0,0,40,39,0
38,4,190733,9,2,3,0,4,1,14087,0,40,39,1
18,4,95848,11,4,1,3,4,0,0,0,23,28,0
43,4,44379,11,4,12,0,4,1,0,0,24,39,0
48,4,133473,11,4,12,3,4,0,0,0,40,39,0
26,0,220224,15,4,6,4,4,1,0,0,40,39,0
33,4,141672,15,4,6,3,4,0,0,0,23,31,0
38,4,182354,12,2,4,0,4,1,48482,1740,49,39,1
47,4,128651,15,4,14,0,4,1,0,0,40,39,0
32,4,177294,15,4,14,1,4,1,0,0,40,39,0
43,4,228839,15,2,12,0,4,1,14090,0,50,39,1
20,4,65287,9,0,1,4,4,0,0,0,40,8,0
33,6,364047,12,2,12,1,2,1,0,0,40,39,1
43,4,182276,11,2,4,0,4,1,14090,1584,49,39,1
19,3,-4515,0,4,8,5,2,0,10475,0,32,39,0
47,4,170203,15,4,14,0,4,1,0,0,40,39,0
52,4,153488,15,4,14,0,4,1,0,0,40,39,0
24,4,26374,11,2,6,3,4,0,0,0,40,39,0
36,4,172930,9,2,4,0,4,1,0,0,40,39,0
33,4,124700,11,2,3,3,4,1,0,0,40,39,0
33,6,343211,11,2,8,1,4,0,0,0,40,20,0
61,4,190986,11,2,3,0,4,0,0,0,40,39,0
20,4,173810,9,2,3,3,4,1,0,0,40,39,0
60,6,257889,12,0,0,3,4,1,0,0,45,27,0
63,4,190480,12,2,10,0,4,1,14090,0,49,39,1
60,6,335294,11,4,0,5,0,1,0,0,50,39,1
56,1,219159,9,2,10,4,4,1,0,0,43,39,1
42,4,137696,11,2,2,3,4,1,-262,0,60,27,0
38,4,156577,11,4,6,1,4,0,0,0,40,39,0
41,4,361899,11,2,7,3,4,1,0,0,19,39,0
60,5,176699,9,0,12,0,2,1,0,0,40,39,0
46,4,222503,11,4,9,4,2,0,0,0,16,39,0
25,4,175773,9,4,1,4,4,0,0,0,40,39,0
53,4,238612,11,2,12,5,4,1,0,0,40,39,0
38,4,143333,11,6,11,3,4,0,0,0,50,39,0
21,4,58756,9,0,1,0,4,1,0,0,40,39,0
42,7,42436,15,2,14,4,2,1,0,0,40,39,0
59,4,104069,15,4,10,0,4,1,0,0,40,39,0
20,4,406061,0,4,0,4,2,0,0,0,16,39,0
38,4,122006,11,4,10,1,4,1,0,0,40,39,0
42,4,156712,11,2,6,0,4,0,0,0,40,39,0
61,6,27931,7,0,8,3,4,1,0,0,40,39,0
53,7,271219,15,2,10,1,4,1,0,0,40,39,0
46,4,110656,11,2,3,3,4,0,0,0,40,39,0
33,2,125124,15,2,12,0,4,1,0,0,40,39,1
28,4,173709,11,2,10,3,4,1,0,0,24,39,0
38,6,226734,9,2,3,0,4,1,0,0,50,39,1
33,4,181393,15,4,13,4,4,1,0,0,9,39,0
61,4,325973,11,2,6,5,0,0,0,1706,26,22,0
20,4,255808,11,2,0,0,4,1,0,0,59,39,0
25,2,125901,15,4,14,4,4,1,0,0,40,39,0
26,4,132623,11,4,3,3,4,0,0,0,59,39,0
61,4,176911,11,2,4,0,4,0,0,0,40,39,0
37,4,213065,15,2,12,0,4,1,13898,0,50,39,1
54,4,208719,11,4,1,0,4,1,0,0,40,39,0
23,4,155689,9,0,12,0,2,0,0,0,47,39,0
51,4,190865,11,6,1,1,4,0,0,0,22,39,0
26,4,197610,11,4,14,5,4,1,0,0,40,39,0
23,4,255105,0,6,12,3,2,1,0,0,21,39,0
25,0,345347,15,4,12,0,4,1,0,0,90,39,0
32,4,94969,11,4,6,2,4,0,0,0,40,39,0
48,4,166031,15,4,1,0,4,1,0,0,40,39,0
26,4,190116,15,4,1,3,4,1,0,0,45,39,0
52,4,217960,11,0,12,4,4,1,0,0,40,39,0
38,6,141876,15,2,4,0,4,1,14081,1474,54,40,1
26,5,159346,9,0,3,0,4,0,0,0,46,39,0
58,4,197138,11,2,12,4,2,1,0,0,40,39,1
38,4,153315,5,4,12,0,2,0,0,0,40,39,0
23,4,73819,11,4,1,0,4,0,0,0,17,39,0
38,4,107726,11,4,2,4,4,1,0,0,37,39,0
24,4,113073,15,0,12,3,4,0,0,0,20,27,0
46,4,195468,8,5,5,1,2,0,0,0,33,39,0
58,4,250393,15,4,6,0,4,1,0,0,40,39,0
26,4,265251,11,2,12,3,4,0,0,0,22,39,0
24,4,64162,9,4,12,0,2,1,0,0,40,39,0
48,6,172453,7,2,12,4,2,1,0,0,40,39,0
48,4,172630,15,4,12,5,2,1,0,0,40,39,0
25,4,168803,9,2,3,0,4,1,0,0,40,39,0
20,4,134085,11,2,4,0,4,0,0,0,43,39,1
48,6,276150,11,2,3,3,4,0,0,0,40,39,0
48,4,193498,11,4,12,0,2,1,0,0,40,39,0
53,4,249393,11,4,0,3,4,0,0,0,22,39,0
51,4,129398,11,2,3,0,4,1,0,0,40,39,0
38,4,198985,12,2,12,0,4,1,0,0,40,39,0
20,0,407130,15,4,9,5,4,1,0,0,40,39,0
24,4,110961,0,4,1,3,2,1,0,0,18,39,0
30,4,77049,0,4,3,3,4,1,0,0,24,39,0
48,4,324500,15,2,8,1,4,1,0,0,59,39,1
43,4,200872,12,2,4,0,4,1,14090,0,50,39,1
51,0,205354,15,4,1,3,4,1,0,0,40,39,1
24,4,90932,11,2,8,0,4,0,0,0,40,39,0
21,4,226468,9,2,12,0,4,1,0,0,40,39,0
26,4,171297,11,4,12,4,4,0,0,0,40,39,0
40,3,329101,8,5,13,3,2,0,0,0,40,39,0
60,4,182013,11,4,14,0,2,1,0,0,40,39,0
58,4,177381,15,4,0,3,4,0,0,0,8,39,0
31,4,207247,11,4,12,4,4,1,0,0,40,39,0
52,0,156835,15,4,12,0,4,0,0,1658,40,39,0
29,4,167957,11,2,12,0,4,1,0,0,47,39,0
27,4,169890,9,2,4,0,4,1,14090,864,53,39,1
17,4,283557,11,4,1,3,4,0,0,0,40,39,0
31,4,108002,15,4,1,3,4,0,0,0,40,39,0
38,4,246348,11,2,7,5,2,1,0,0,40,39,1
77,4,264372,4,2,3,5,2,1,0,0,40,39,0
48,4,193135,11,2,4,0,4,1,48479,0,54,39,1
38,4,209274,11,2,12,1,4,1,0,0,59,39,1
22,4,100490,9,4,7,0,4,1,0,0,48,39,0
22,4,106497,9,4,1,3,4,1,0,0,40,39,0
61,6,332001,15,4,14,0,4,1,47315,1570,79,39,0
48,4,109977,15,4,3,3,4,0,0,0,40,39,0
69,6,264680,9,6,13,5,4,1,0,0,50,39,1
23,1,383732,9,4,10,1,4,1,0,0,40,39,0
22,2,295847,9,4,3,3,4,1,0,0,40,39,0
20,0,98288,15,4,1,3,4,0,0,0,18,39,0
20,4,66663,11,2,12,0,4,1,0,0,40,39,0
19,4,124472,15,4,0,3,4,0,0,0,23,39,0
23,4,105999,11,0,14,0,2,1,0,0,47,39,0
23,6,28996,9,5,5,0,2,1,0,0,59,39,0
26,6,103300,15,4,10,0,4,1,14090,0,0,39,1
27,4,135539,9,4,10,3,4,1,0,0,16,39,0
51,4,189237,12,2,12,4,4,0,0,0,40,39,0
23,4,202399,15,4,12,3,4,1,0,0,40,39,0
47,4,151854,15,4,3,0,4,1,0,0,40,39,0
69,4,200729,15,2,10,1,4,1,14090,0,49,39,1
53,4,240509,15,2,14,3,4,1,0,0,40,39,0
32,2,119211,15,4,4,3,4,1,0,0,50,39,0
60,5,78252,9,2,3,0,4,1,0,0,40,39,1
76,4,253743,4,2,10,5,2,1,0,0,50,39,1
26,4,246680,11,0,9,4,4,0,0,0,40,39,0
42,0,421009,15,4,0,1,4,1,0,0,40,39,0
38,4,176487,15,2,3,0,4,1,0,0,40,39,0
33,4,254241,11,2,12,1,4,1,48310,0,45,39,1
38,4,15362,11,2,3,0,4,1,9408,0,44,39,1
46,4,122703,11,2,1,3,4,0,0,0,34,39,0
60,4,110920,15,4,10,3,4,1,0,0,32,7,0
61,4,41375,11,2,8,3,4,1,0,0,40,39,0
58,4,425505,9,0,3,3,2,1,0,0,40,39,0
55,4,181563,9,2,10,0,4,1,14090,0,49,39,1
24,4,90046,9,2,10,0,4,1,0,0,50,39,1
49,0,137663,9,4,6,4,4,1,0,0,40,39,1
25,4,106316,11,2,6,0,4,0,0,0,40,39,0
28,4,186382,15,4,11,1,4,1,0,0,25,39,0
26,4,136486,11,4,6,4,4,0,0,0,20,39,0
43,4,84340,15,4,11,1,4,1,0,0,40,39,0
61,4,217834,11,2,8,1,4,0,0,0,40,39,0
17,4,68970,11,4,8,3,4,0,0,0,14,27,0
60,0,106393,15,4,1,5,4,1,0,0,50,39,0
66,2,228884,9,2,4,1,4,1,14090,0,50,39,1
38,4,178176,11,0,9,3,4,0,0,0,40,39,0
33,4,103202,15,2,12,1,4,1,0,0,61,39,0
21,4,202637,15,4,11,4,4,0,0,0,18,39,0
27,4,144512,9,0,3,0,4,1,0,0,40,39,1
26,4,152402,11,0,1,3,4,0,0,0,40,39,0
35,4,65968,15,4,1,0,4,1,0,0,40,22,0
26,4,199650,11,2,3,0,4,1,0,0,40,39,1
25,4,132594,11,4,3,3,4,1,0,0,40,39,0
53,4,277545,11,2,12,3,2,0,0,0,40,39,0
43,4,173266,15,0,12,0,4,1,0,0,40,39,0
26,4,502081,15,4,0,0,4,0,0,0,40,39,0
32,6,124991,11,2,3,1,4,1,0,0,50,39,1
69,4,112540,14,2,3,5,4,1,0,0,40,39,0
38,6,58775,5,4,3,5,4,1,14087,0,50,39,1
42,4,147305,11,2,12,4,4,0,0,0,40,39,0
38,4,180208,15,2,12,0,4,1,0,0,50,39,1
25,4,407590,0,4,8,3,4,0,0,0,18,39,0
38,4,210013,11,2,6,3,4,0,0,0,46,39,0
33,4,194340,9,2,10,0,4,1,0,0,40,39,0
58,5,179006,9,0,14,0,4,1,0,2329,40,11,0
48,5,188066,15,2,1,0,4,1,0,1495,60,39,1
61,4,141354,11,2,10,4,4,1,0,0,60,39,1
59,0,47176,10,4,9,5,2,1,0,0,40,39,0
28,4,189312,9,0,10,1,4,1,0,0,40,39,0
32,4,166751,11,2,8,0,4,0,0,0,50,39,0
48,4,396501,15,4,3,3,4,1,0,0,40,39,0
50,4,113115,15,5,1,0,4,0,0,0,40,39,0
33,4,215981,9,2,4,0,4,1,14090,0,47,39,1
19,4,291336,15,4,12,0,4,1,0,0,48,39,0
23,4,303973,11,0,12,3,2,0,0,0,16,31,0
48,4,149856,9,0,1,1,2,1,0,0,40,39,0
48,4,113680,12,2,4,0,4,1,14090,0,55,39,1
36,4,135918,11,2,12,0,4,0,0,0,40,39,0
48,4,185708,0,4,12,1,2,0,0,0,20,39,0
29,4,209773,9,2,10,3,4,1,0,0,50,39,1
31,4,103333,12,2,4,0,4,1,14090,0,48,39,1
38,7,182815,2,2,14,0,4,1,0,0,40,8,0
70,0,503407,15,2,5,0,4,1,0,0,69,39,1
37,4,429522,15,4,13,1,4,1,0,0,26,39,0
32,7,134606,15,4,12,1,2,1,0,0,61,39,0
28,4,133904,9,2,10,0,4,1,0,0,40,39,0
57,4,99402,1,2,3,3,4,1,0,0,40,39,0
25,6,195057,9,2,3,0,4,1,0,0,40,39,0
41,3,201985,8,5,13,1,4,1,0,0,50,39,0
33,4,135155,6,4,1,3,4,0,0,0,23,39,0
38,4,153458,11,2,12,0,4,0,0,0,40,39,0
19,4,146403,11,4,9,3,2,0,0,0,14,39,0
71,7,255050,15,4,3,5,2,1,0,0,40,39,0
53,4,40481,15,2,14,0,4,1,0,0,40,39,1
61,4,178824,9,2,12,1,4,1,0,0,50,39,1
42,4,183128,11,2,6,0,4,1,0,1488,40,39,0
28,2,109588,12,4,10,4,4,1,0,0,40,39,0
48,4,260123,15,2,6,0,1,1,0,0,40,39,1
47,6,234629,15,4,3,3,4,0,0,0,22,39,0
26,0,309818,9,4,1,3,4,1,0,0,40,39,0
32,4,213003,11,2,4,1,4,1,0,0,40,39,1
28,4,194372,15,2,3,0,4,1,0,0,40,39,0
21,4,135782,15,4,12,3,4,1,0,0,40,39,0
38,4,215769,9,4,11,1,4,1,0,0,50,39,1
27,4,230002,9,0,9,1,4,1,0,0,40,39,0
37,4,206718,6,2,10,3,4,1,0,0,40,39,0
53,4,103712,15,2,12,4,4,1,0,0,40,39,0
43,4,100118,0,2,12,5,4,1,0,0,55,39,1
36,4,140052,9,0,12,0,4,1,0,1901,47,39,0
61,4,182824,15,2,11,1,4,1,0,1592,40,39,0
38,4,144321,11,2,1,1,1,1,0,0,40,39,0
29,4,454468,15,4,8,4,4,0,0,0,40,39,0
53,6,166618,15,2,12,0,4,1,0,0,40,39,1
26,4,174347,9,4,12,0,2,1,0,0,40,39,0
26,4,83916,11,2,12,0,4,0,0,0,46,39,0
32,6,47005,15,4,3,5,2,1,0,0,40,38,0
25,4,143323,9,4,3,0,4,1,0,0,43,39,1
47,4,155839,11,2,0,1,4,1,0,0,40,39,0
26,4,107474,11,2,0,2,4,0,0,0,21,39,0
32,4,35314,11,2,5,0,4,0,0,0,40,39,0
47,4,184807,11,4,1,1,4,0,0,0,40,39,0
32,4,232755,15,2,12,1,4,1,0,0,40,39,0
26,1,197081,1,0,10,0,4,1,0,0,47,39,0
56,4,219537,11,2,1,3,4,0,0,0,71,39,0
25,6,43419,11,2,14,5,4,1,0,0,37,39,0
26,4,78589,11,2,1,0,4,1,0,0,40,26,1
46,4,105890,9,4,1,3,4,0,0,0,40,39,0
25,6,310790,11,4,12,4,2,1,0,0,40,39,0
26,4,213831,11,2,3,0,2,1,0,0,40,39,0
38,4,172245,11,2,12,0,4,1,0,0,40,39,0
31,4,252084,15,4,8,3,4,1,0,0,40,39,0
31,3,70256,9,3,10,4,4,1,0,0,40,27,0
26,4,233442,15,4,14,0,4,1,0,2235,40,11,0
47,4,179779,15,2,1,0,4,1,0,0,40,39,0
33,7,324800,12,0,1,3,4,1,0,0,40,39,0
42,4,97384,11,6,10,1,2,1,0,0,26,39,0
25,4,114877,11,2,12,0,4,0,0,0,58,39,0
48,5,180275,9,0,10,4,4,0,0,0,40,39,0
53,4,98058,9,2,3,0,4,1,0,0,40,39,0
20,2,137117,15,4,10,4,4,1,0,1245,40,39,0
60,6,339614,15,2,12,5,2,1,0,0,40,39,0
47,4,202110,11,2,12,4,4,1,0,0,40,39,1
31,4,83054,0,3,3,1,4,1,0,0,40,39,0
27,4,101656,11,2,3,1,4,0,0,0,40,39,0
59,4,326764,7,0,6,3,4,0,0,0,40,39,0
33,4,103601,0,2,3,0,4,1,0,0,50,39,0
61,6,277592,7,0,12,0,2,1,0,2479,24,39,0
61,0,421026,15,4,12,0,2,0,0,0,40,39,0
48,4,143281,9,2,3,0,4,1,0,1535,40,39,0
27,4,183329,15,2,10,0,4,1,14090,0,40,39,1
23,5,383827,9,4,12,0,4,0,0,0,40,39,0
46,4,99107,0,2,1,1,4,1,0,0,40,39,0
47,5,147583,9,4,12,0,2,1,0,0,40,39,0
37,4,170665,15,4,4,0,4,1,0,0,50,39,1
58,0,175605,15,4,3,0,4,1,0,0,47,39,0
30,4,150363,11,2,12,0,4,1,0,0,40,39,0
62,4,183021,12,2,10,4,4,1,0,1507,40,39,1
52,4,219373,15,2,4,1,4,1,14090,0,52,39,1
27,4,138074,11,4,0,4,2,0,0,0,23,39,0
50,4,339111,11,2,12,0,4,1,48482,0,43,39,1
23,4,108286,15,4,6,3,2,0,0,0,40,39,0
60,4,135865,11,2,11,1,4,1,0,0,26,39,0
23,4,134074,15,4,1,0,4,1,0,0,40,21,0
22,4,265913,9,6,1,0,4,0,0,0,40,39,0
23,4,168875,8,6,14,0,4,1,0,0,40,39,0
53,4,160179,12,2,10,0,4,1,14090,0,49,39,1
24,4,169799,11,4,4,3,2,0,0,0,40,39,0
33,6,301800,11,2,7,5,4,1,0,0,40,22,1
38,4,144312,11,2,3,3,4,0,0,0,40,39,0
33,2,319165,15,2,4,0,4,1,0,0,35,19,1
22,4,91942,2,0,1,3,4,0,0,0,40,39,0
26,4,186448,9,2,3,0,4,1,0,0,47,39,1
54,4,358842,9,0,0,0,4,1,0,0,40,39,0
20,4,37954,9,0,1,1,4,1,0,0,22,39,0
32,4,85121,15,4,11,4,4,1,0,0,40,39,0
27,4,177044,0,4,8,3,4,0,0,0,19,39,0
58,4,88670,15,6,5,1,4,1,0,0,40,39,0
20,4,82863,11,4,14,3,4,1,0,0,20,39,0
59,1,228472,9,2,4,0,4,1,14090,0,49,39,1
18,4,97044,11,4,8,4,4,0,0,0,21,39,0
47,4,171127,11,2,0,3,4,0,0,0,40,39,0
48,2,181612,15,4,5,1,2,0,0,0,24,39,0
20,4,106748,11,4,0,4,2,0,0,0,19,39,0
39,6,183795,11,2,12,0,4,1,0,0,40,39,0
60,6,293790,9,0,12,0,2,1,0,0,61,39,0
20,4,81004,15,0,1,0,4,1,0,0,40,39,0
27,5,177802,0,4,12,4,4,0,0,0,40,39,0
37,4,207919,11,2,3,0,4,1,0,0,40,39,0
32,4,198714,9,2,10,0,4,1,14090,0,41,39,1
32,2,393715,15,3,1,0,4,0,0,0,47,39,0
26,4,244930,9,3,10,4,4,0,0,0,40,39,0
38,4,261139,15,2,7,2,4,1,0,0,15,39,0
38,4,65832,9,2,1,0,4,1,0,0,46,39,0
57,4,276636,9,2,8,0,4,1,0,0,40,39,0
26,2,437042,7,4,1,3,4,1,0,0,40,9,0
21,4,90420,15,4,1,0,4,1,0,0,25,39,0
60,4,174432,11,2,4,4,4,1,0,0,72,39,0
45,4,72027,9,0,1,0,4,1,0,0,40,39,0
21,4,197039,9,4,12,3,4,0,0,0,40,39,0
27,6,50969,11,2,3,3,4,1,0,0,40,39,0
57,4,36706,11,4,3,0,4,0,0,0,40,39,0
43,4,182449,11,2,8,0,4,1,0,0,59,39,0
